"V1","V2"
5056000,4444000
4686000,4364000
5146000,4584000
5166000,4554000
5146000,4594000
5136000,4574000
5066000,4514000
5156000,4604000
5146000,4604000
4696000,4364000
5336000,4494000
5306000,4524000
5156000,4524000
4956000,4524000
4876000,4144000
4136000,3934000
4686000,4394000
4406000,4164000
4676000,4344000
5036000,4454000
5136000,4604000
4296000,4094000
5046000,4504000
5306000,4554000
5386000,4514000
4416000,4724000
5156000,4564000
4366000,4514000
5286000,4494000
4526000,4184000
5066000,4554000
5026000,4474000
4376000,4534000
5306000,4494000
4976000,4544000
4646000,4234000
5016000,4544000
5256000,4524000
4966000,4534000
5346000,4504000
5046000,4514000
5146000,4554000
5176000,4574000
5076000,4554000
4706000,4464000
5266000,4524000
5326000,4494000
4956000,4174000
5026000,4484000
4416000,4694000
5176000,4604000
5276000,4524000
5316000,4544000
5026000,4524000
4936000,4214000
5186000,4584000
5156000,4534000
5276000,4514000
4326000,4464000
5296000,4484000
5376000,4514000
5296000,4524000
5056000,4504000
5136000,4554000
5156000,4594000
5036000,4494000
4706000,4344000
5126000,4564000
5146000,4574000
4466000,4174000
5086000,4474000
5096000,4464000
5136000,4564000
4266000,4054000
5356000,4504000
4676000,4294000
5146000,4564000
4506000,4164000
5306000,4544000
5006000,4544000
5086000,4554000
4406000,4204000
4466000,4164000
4246000,3984000
4076000,4344000
4466000,4184000
4286000,4054000
4706000,4384000
4986000,4544000
4616000,4314000
4456000,4184000
4516000,4154000
5266000,4514000
4996000,4544000
4146000,4394000
4916000,4384000
4096000,4104000
4086000,4334000
5296000,4544000
5156000,4554000
5036000,4504000
4886000,4144000
5066000,4444000
4536000,4184000
5176000,4584000
5086000,4564000
4946000,4514000
5306000,4534000
5176000,4564000
4146000,4374000
5096000,4454000
4616000,4324000
4656000,4244000
4626000,4334000
4306000,4134000
5366000,4514000
5156000,4544000
4326000,4484000
4386000,4554000
4526000,4174000
4326000,4514000
5236000,4554000
5056000,4514000
4656000,4234000
4066000,4284000
4866000,4144000
5166000,4594000
4416000,4734000
4836000,4104000
5106000,4564000
4316000,4484000
4706000,4374000
5016000,4534000
5166000,4604000
4306000,4034000
4666000,4234000
5086000,4454000
4916000,4434000
4336000,4174000
4536000,4174000
5216000,4564000
4936000,4234000
5266000,4504000
5046000,4434000
4106000,3944000
5076000,4514000
4496000,4174000
5266000,4494000
4456000,4174000
4066000,4324000
5076000,4454000
5176000,4594000
5276000,4504000
4356000,4474000
5026000,4514000
5306000,4484000
5316000,4494000
4856000,4154000
4326000,4494000
5286000,4484000
4586000,4284000
5036000,4444000
4706000,4394000
5136000,4524000
4896000,4164000
4366000,4124000
4326000,4144000
4666000,4304000
5066000,4504000
4526000,4164000
5386000,4504000
4916000,4424000
5296000,4534000
4386000,4644000
5346000,4494000
5276000,4494000
5166000,4544000
4206000,4424000
4706000,4334000
4136000,4384000
5026000,4494000
5336000,4484000
5076000,4504000
4536000,4144000
4106000,4354000
4706000,4294000
4466000,4154000
4126000,4384000
5116000,4554000
5086000,4544000
4716000,4454000
4936000,4514000
4376000,4634000
4326000,4154000
4356000,4594000
5066000,4494000
4246000,4464000
5256000,4514000
5246000,4524000
5236000,4544000
4976000,4534000
4906000,4504000
4406000,4724000
4906000,4494000
5356000,4494000
4366000,4524000
4356000,4184000
4076000,4354000
4566000,4244000
5176000,4554000
4646000,4224000
4956000,4514000
4256000,4474000
4906000,4484000
4916000,4414000
5176000,4544000
4106000,4364000
5026000,4464000
4996000,4534000
4096000,4074000
4686000,4344000
4346000,4114000
4696000,4374000
5056000,4434000
4926000,4374000
4686000,4384000
5096000,4564000
5006000,4534000
4986000,4534000
5076000,4484000
4266000,4044000
5186000,4574000
5126000,4544000
4236000,4444000
5076000,4544000
4696000,4344000
5236000,4534000
5326000,4484000
4916000,4514000
4906000,4514000
4966000,4524000
5276000,4484000
4636000,4334000
5026000,4504000
4926000,4384000
5146000,4514000
4646000,4284000
4926000,4354000
4536000,4204000
4916000,4444000
4706000,4304000
4336000,4464000
4106000,4144000
4526000,4154000
4936000,4244000
5066000,4434000
5076000,4524000
4616000,4284000
4606000,4294000
5376000,4484000
4356000,4194000
4946000,4444000
4996000,4524000
4916000,4394000
4916000,4404000
4316000,4134000
4236000,4434000
5016000,4484000
4936000,4444000
4926000,4364000
5016000,4524000
4936000,4424000
5366000,4504000
4556000,4144000
5166000,4534000
5266000,4484000
5076000,4494000
5156000,4514000
4666000,4244000
5026000,4454000
4546000,4144000
4936000,4414000
5236000,4524000
4306000,4044000
4596000,4294000
5366000,4494000
4316000,4504000
5106000,4454000
4686000,4334000
5376000,4504000
4546000,4204000
5096000,4554000
5196000,4564000
5086000,4484000
4656000,4334000
5206000,4564000
5316000,4484000
4536000,4194000
4856000,4174000
5256000,4504000
5116000,4454000
4926000,4424000
4666000,4294000
5056000,4424000
5086000,4494000
5106000,4464000
4926000,4434000
4586000,4264000
5076000,4534000
5336000,4474000
5346000,4484000
4356000,4114000
5016000,4494000
4946000,4414000
4936000,4434000
4916000,4454000
4686000,4374000
5106000,4554000
4946000,4404000
4116000,3934000
4676000,4284000
5356000,4484000
5076000,4444000
4176000,4404000
4696000,4384000
4196000,3944000
4146000,4384000
5096000,4474000
5086000,4504000
5186000,4564000
4956000,4414000
4976000,4524000
5366000,4484000
4416000,4174000
4186000,4394000
4676000,4334000
4926000,4414000
5036000,4434000
4676000,4304000
4676000,4234000
4326000,4544000
5296000,4474000
4946000,4504000
4936000,4504000
5026000,4444000
4416000,4154000
4096000,4134000
5286000,4474000
4926000,4394000
4926000,4504000
4936000,4454000
5186000,4544000
4076000,4184000
5006000,4524000
5226000,4534000
5096000,4494000
4966000,4414000
4936000,4404000
4216000,3964000
5236000,4514000
4646000,4324000
4376000,4644000
4176000,4414000
4996000,4514000
4546000,4234000
4946000,4204000
4986000,4524000
5116000,4464000
4226000,4454000
5096000,4544000
4956000,4404000
4056000,4324000
5086000,4444000
5016000,4504000
5226000,4554000
4556000,4134000
4926000,4444000
5386000,4484000
4656000,4224000
5166000,4524000
4686000,4324000
5346000,4474000
5186000,4534000
4476000,4174000
5096000,4504000
4236000,4424000
5376000,4474000
4096000,3974000
4556000,4194000
5376000,4494000
4666000,4334000
5306000,4474000
4946000,4434000
4056000,4224000
5176000,4534000
5016000,4514000
4946000,4454000
4626000,4284000
4436000,4184000
5226000,4544000
4406000,4184000
4966000,4164000
4926000,4404000
4396000,4164000
5146000,4504000
4376000,4144000
4146000,3924000
5326000,4474000
4286000,4494000
5386000,4494000
4206000,3944000
4476000,4184000
5016000,4474000
4546000,4134000
4566000,4194000
5086000,4534000
4266000,4064000
4936000,4394000
4636000,4304000
5186000,4554000
5026000,4394000
4176000,4434000
4296000,4084000
4926000,4454000
5366000,4474000
4586000,4274000
5096000,4484000
4656000,4214000
4546000,4184000
5116000,4494000
4396000,4534000
4926000,4334000
5126000,4464000
4396000,4544000
5106000,4504000
5356000,4474000
4326000,4534000
4346000,4124000
4956000,4504000
5256000,4494000
4356000,4204000
5146000,4494000
4946000,4424000
5116000,4504000
4646000,4294000
4666000,4224000
4936000,4384000
5276000,4474000
4076000,4154000
4696000,4394000
5086000,4514000
4556000,4184000
4086000,4134000
4966000,4424000
4406000,4734000
4956000,4394000
4286000,4034000
4966000,4404000
4966000,4514000
4556000,4204000
4946000,4394000
5126000,4534000
4706000,4324000
5246000,4514000
4626000,4304000
5136000,4514000
4856000,4164000
4956000,4424000
4146000,4404000
4066000,4234000
5066000,4424000
5046000,4424000
4116000,4344000
5106000,4474000
4396000,4524000
5226000,4524000
4156000,3914000
4066000,4254000
5246000,4504000
4276000,4484000
4226000,4424000
5366000,4464000
5316000,4474000
4076000,4144000
5096000,4444000
4186000,3944000
5086000,4524000
4916000,4504000
5006000,4494000
4296000,4074000
5296000,4464000
4526000,4144000
5286000,4464000
4196000,4434000
5196000,4524000
4456000,4154000
5116000,4474000
5016000,4434000
4856000,4144000
4066000,4244000
5016000,4444000
4626000,4324000
5016000,4404000
5006000,4504000
5166000,4514000
5026000,4434000
4166000,4404000
4976000,4164000
4706000,4284000
4926000,4344000
4336000,4154000
4326000,4094000
4376000,4654000
5006000,4514000
4546000,4194000
5016000,4414000
4446000,4164000
4166000,4414000
5256000,4484000
4606000,4264000
4966000,4174000
4276000,4064000
4106000,4014000
5346000,4464000
5376000,4464000
5156000,4504000
5016000,4464000
5016000,4424000
4566000,4124000
4646000,4214000
4676000,4244000
5116000,4544000
4936000,4274000
5026000,4404000
4056000,4264000
4916000,4464000
5116000,4444000
4376000,4484000
4476000,4164000
5106000,4544000
4986000,4404000
5016000,4454000
4976000,4414000
5126000,4454000
4586000,4254000
5196000,4554000
4126000,3934000
5106000,4494000
5036000,4424000
4346000,4154000
4146000,3914000
5076000,4434000
5096000,4514000
5336000,4464000
4306000,4504000
5016000,4394000
4216000,4454000
4546000,4174000
4936000,4264000
4676000,4274000
5136000,4504000
4176000,4424000
4216000,4434000
4296000,4064000
5356000,4464000
4696000,4334000
4976000,4404000
5116000,4514000
4636000,4234000
4936000,4374000
4706000,4314000
4636000,4244000
4986000,4514000
4316000,4494000
5106000,4444000
4936000,4254000
4936000,4464000
5116000,4484000
5176000,4524000
4976000,4514000
4666000,4214000
5236000,4504000
4566000,4134000
4336000,4164000
4596000,4284000
5146000,4484000
5036000,4394000
5076000,4154000
4636000,4284000
5326000,4464000
4996000,4504000
5156000,4484000
4926000,4494000
5186000,4464000
5136000,4494000
4986000,4414000
5106000,4484000
5186000,4524000
4326000,4474000
4066000,4204000
5186000,4454000
5136000,4474000
5206000,4554000
5136000,4484000
5306000,4464000
5156000,4494000
5026000,4424000
5216000,4554000
5096000,4534000
4256000,4484000
4536000,4154000
4646000,4254000
4226000,4444000
4416000,4194000
4656000,4314000
4926000,4464000
4996000,4414000
5026000,4414000
4606000,4254000
4446000,4154000
4256000,4024000
5316000,4464000
4566000,4184000
4096000,4364000
5206000,4524000
4396000,4194000
4916000,4494000
4916000,4474000
5106000,4514000
5126000,4484000
5196000,4534000
5126000,4494000
4346000,4474000
5096000,4434000
5006000,4484000
5276000,4464000
5026000,4384000
4296000,4114000
5006000,4444000
5126000,4474000
4656000,4324000
4456000,4144000
5196000,4514000
4956000,4434000
4336000,4144000
4476000,4154000
4946000,4384000
5366000,4454000
5206000,4514000
5006000,4434000
4886000,4164000
4466000,4144000
5096000,4524000
5046000,4154000
5056000,4414000
5166000,4504000
4986000,4394000
4326000,4084000
4966000,4394000
4536000,4164000
4546000,4154000
5006000,4414000
4936000,4494000
5006000,4454000
5006000,4464000
5116000,4174000
5126000,4174000
4996000,4404000
4576000,4124000
5066000,4384000
5126000,4524000
5086000,4434000
5186000,4514000
4946000,4464000
5096000,4174000
4656000,4304000
4966000,4434000
5196000,4544000
5366000,4444000
5346000,4454000
5006000,4424000
5366000,4434000
5356000,4454000
5246000,4494000
4636000,4324000
5126000,4444000
4976000,4424000
5166000,4484000
5226000,4514000
4266000,4484000
5006000,4474000
4946000,4214000
4916000,4484000
5046000,4394000
5066000,4374000
4176000,3934000
4936000,4364000
4656000,4284000
4696000,4324000
4936000,4284000
5356000,4444000
4226000,4434000
4966000,4504000
4536000,4134000
5196000,4504000
5156000,4474000
4556000,4214000
4386000,4544000
4826000,4114000
4596000,4274000
5266000,4474000
4926000,4484000
5016000,4384000
4706000,4274000
5176000,4454000
5136000,4464000
4506000,4154000
4296000,4104000
5146000,4474000
4086000,4094000
5176000,4464000
5106000,4524000
4946000,4224000
5186000,4484000
4386000,4194000
4886000,4174000
4996000,4424000
4976000,4394000
4626000,4274000
4926000,4474000
5286000,4454000
5176000,4514000
5236000,4244000
4116000,3924000
5186000,4474000
5006000,4394000
5056000,4144000
4426000,4144000
5006000,4404000
5346000,4444000
4946000,4494000
4396000,4154000
5126000,4504000
4666000,4284000
4996000,4494000
5046000,4404000
4576000,4244000
4996000,4394000
4936000,4354000
4936000,4474000
4206000,4434000
5036000,4404000
5166000,4474000
4626000,4314000
5176000,4474000
5046000,4414000
5346000,4434000
4566000,4144000
4256000,3994000
5356000,4434000
4576000,4134000
5166000,4494000
4546000,4124000
5216000,4544000
4956000,4204000
5176000,4484000
5136000,4374000
4676000,4224000
4606000,4274000
4056000,4274000
5126000,4514000
4996000,4434000
4636000,4224000
4106000,4044000
5036000,4414000
4106000,4134000
4106000,3934000
4426000,4184000
5116000,4524000
5066000,4414000
5116000,4534000
4936000,4484000
5106000,4534000
4686000,4284000
5186000,4504000
4996000,4474000
4136000,3924000
5066000,4154000
4936000,4334000
4996000,4464000
4306000,4084000
4516000,4144000
4686000,4294000
4236000,4454000
4466000,4124000
5076000,4424000
4446000,4144000
5336000,4454000
5186000,4494000
5186000,4444000
4606000,4284000
5176000,4444000
4956000,4494000
4446000,4184000
4866000,4154000
5296000,4454000
4616000,4274000
4936000,4324000
4636000,4254000
4866000,4174000
5036000,4384000
4986000,4424000
5166000,4464000
4956000,4444000
4386000,4514000
5196000,4464000
4986000,4504000
4366000,4494000
5166000,4434000
5126000,4374000
5136000,4384000
5086000,4164000
4996000,4484000
4546000,4164000
4256000,4494000
4556000,4154000
5176000,4494000
5216000,4534000
5226000,4244000
4316000,4514000
5136000,4454000
5276000,4454000
5206000,4544000
5066000,4394000
5216000,4514000
4346000,4494000
5216000,4524000
4656000,4294000
5176000,4504000
4666000,4204000
4996000,4444000
4956000,4384000
4186000,4404000
5166000,4424000
4406000,4194000
5006000,4154000
5156000,4464000
5146000,4384000
4996000,4454000
5196000,4494000
4986000,4384000
4876000,4154000
5196000,4454000
4336000,4474000
5076000,4384000
4356000,4504000
5206000,4504000
4226000,3964000
4866000,4184000
5146000,4374000
4936000,4344000
5316000,4454000
5196000,4474000
5156000,4424000
5326000,4454000
4656000,4204000
4976000,4174000
4606000,4244000
4246000,4484000
5056000,4154000
5096000,4424000
4976000,4504000
5056000,4404000
4556000,4174000
4106000,4024000
4236000,4484000
5266000,4464000
5206000,4534000
4736000,4194000
4946000,4374000
4096000,3954000
4946000,4234000
4396000,4174000
4346000,4104000
4946000,4474000
4596000,4264000
4996000,4384000
5346000,4424000
4616000,4234000
5166000,4454000
5146000,4464000
4086000,4084000
4466000,4134000
4866000,4164000
4106000,4034000
4706000,4264000
5196000,4484000
4266000,4504000
4316000,4534000
4556000,4234000
5356000,4424000
5166000,4444000
4186000,4434000
5116000,4434000
4526000,4134000
4456000,4134000
4966000,4194000
4636000,4314000
5256000,4474000
4386000,4534000
5066000,4404000
5006000,4384000
4306000,4124000
4976000,4434000
4556000,4124000
4976000,4384000
4186000,3934000
4656000,4274000
4626000,4254000
4666000,4274000
5336000,4444000
5266000,4454000
4586000,4244000
4966000,4444000
4486000,4174000
5276000,4444000
4056000,4284000
4816000,4134000
5056000,4394000
5336000,4424000
4946000,4484000
5286000,4444000
5056000,4384000
4666000,4314000
4936000,4314000
5026000,4374000
4366000,4114000
4676000,4214000
5336000,4434000
4976000,4184000
4946000,4264000
4056000,4214000
5126000,4364000
4786000,4184000
5306000,4454000
5076000,4394000
5046000,4384000
5246000,4484000
4956000,4454000
4966000,4494000
4276000,4494000
4686000,4274000
5016000,4154000
5066000,4364000
4316000,4114000
5086000,4424000
5216000,4504000
5206000,4464000
4546000,4114000
5226000,4504000
4236000,3984000
4316000,4524000
4566000,4114000
5156000,4414000
4986000,4434000
4946000,4254000
5106000,4434000
4876000,4184000
5236000,4494000
5206000,4474000
5176000,4214000
4186000,3924000
4426000,4154000
4686000,4304000
4266000,4514000
4646000,4314000
5116000,4374000
4986000,4474000
5176000,4434000
5196000,4444000
5116000,4364000
4616000,4244000
4986000,4494000
4966000,4384000
5146000,4394000
4416000,4184000
4986000,4464000
4986000,4454000
4406000,4154000
4946000,4244000
5016000,4374000
5156000,4204000
5206000,4494000
4566000,4204000
5356000,4414000
5156000,4454000
4946000,4274000
4586000,4234000
5076000,4414000
4086000,4124000
5036000,4154000
4646000,4304000
4986000,4444000
4986000,4484000
4936000,4294000
4976000,4444000
4626000,4264000
5256000,4264000
4266000,4494000
4576000,4174000
4976000,4454000
5136000,4364000
5116000,4424000
5156000,4404000
4616000,4264000
4486000,4164000
5076000,4374000
4596000,4254000
4656000,4254000
4446000,4134000
4576000,4114000
5116000,4184000
4386000,4164000
5346000,4394000
5336000,4404000
5336000,4414000
5156000,4444000
5126000,4414000
4936000,4304000
4256000,3984000
5186000,4434000
4956000,4464000
5336000,4394000
5206000,4484000
5216000,4494000
5266000,4444000
5266000,4264000
5136000,4324000
4826000,4094000
4566000,4174000
5206000,4454000
4966000,4454000
4386000,4154000
5056000,4374000
4376000,4504000
5236000,4444000
5346000,4414000
4676000,4264000
5346000,4404000
5126000,4434000
4396000,4184000
5086000,4174000
4956000,4374000
5356000,4404000
5076000,4404000
5036000,4374000
4506000,4144000
4586000,4114000
4556000,4224000
4616000,4254000
5126000,4384000
4166000,3924000
4626000,4244000
4366000,4194000
